#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
35,Mon Sep 25 16:13:31 EDT 2017,84,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
36,Mon Sep 25 16:14:33 EDT 2017,88,4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
37,Mon Sep 25 16:20:50 EDT 2017,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
38,Mon Sep 25 16:32:30 EDT 2017,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 RemoveTest2 RemoveTest7 , ,
39,Mon Sep 25 16:58:26 EDT 2017,96,8,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
40,Mon Sep 25 17:04:36 EDT 2017,11,-85,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0- ContainsTest1- EfficiencyTest1- EmptyTest1- FindMinMaxTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest1- SizeTest2- , ,
41,Mon Sep 25 17:04:59 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
42,Mon Sep 25 17:05:35 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
43,Mon Sep 25 17:09:10 EDT 2017,7,-4,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0- FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
44,Mon Sep 25 17:09:19 EDT 2017,7,0,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
45,Mon Sep 25 17:09:41 EDT 2017,7,0,Assignment2Suite,EmptyTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
46,Mon Sep 25 17:09:47 EDT 2017,96,89,Assignment2Suite,ContainsTest0+ ContainsTest1+ EfficiencyTest1+ EmptyTest0 EmptyTest1+ FindMinMaxTest0+ FindMinMaxTest1+ FindMinMaxTest2+ HeightTest+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1+ SizeTest2+ , ,InsertAfterRemoveTest0 , ,
47,Mon Sep 25 17:16:47 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
48,Mon Sep 25 17:17:17 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
49,Mon Sep 25 17:17:34 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
50,Mon Sep 25 17:25:00 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
51,Mon Sep 25 17:30:41 EDT 2017,11,-85,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0- ContainsTest1- EfficiencyTest1- EmptyTest1- FindMinMaxTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest1- SizeTest2- , ,
52,Mon Sep 25 17:32:05 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
53,Mon Sep 25 17:33:34 EDT 2017,61,50,Assignment2Suite,ContainsTest0+ ContainsTest1+ EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1+ FindMinMaxTest2+ InsertAfterRemoveTest1+ InsertTest0+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest4+ SizeTest0 SizeTest1+ SizeTest2+ , ,EfficiencyTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest1 InsertTest2 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 , ,
54,Mon Sep 25 17:34:45 EDT 2017,11,-50,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0- ContainsTest1- EfficiencyTest1 EmptyTest1- FindMinMaxTest1- FindMinMaxTest2- HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2 InsertTest0- InsertTest1 InsertTest2 RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3 RemoveTest4- RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2- , ,
55,Mon Sep 25 17:36:06 EDT 2017,11,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
56,Mon Sep 25 17:37:12 EDT 2017,96,85,Assignment2Suite,ContainsTest0+ ContainsTest1+ EfficiencyTest1+ EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1+ FindMinMaxTest2+ HeightTest+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1+ SizeTest2+ , ,InsertAfterRemoveTest0 , ,
57,Mon Sep 25 17:42:41 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
58,Mon Sep 25 17:58:05 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
59,Mon Sep 25 18:04:58 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
60,Mon Sep 25 18:07:26 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
61,Mon Sep 25 18:10:04 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
62,Mon Sep 25 18:15:18 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
63,Mon Sep 25 18:23:13 EDT 2017,92,-4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1- InsertAfterRemoveTest0 , ,
64,Mon Sep 25 18:24:18 EDT 2017,92,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 InsertAfterRemoveTest0 , ,
65,Mon Sep 25 18:25:07 EDT 2017,96,4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
66,Mon Sep 25 18:29:24 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
67,Mon Sep 25 18:29:54 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
68,Mon Sep 25 18:42:57 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
69,Tue Sep 26 22:34:45 EDT 2017,96,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,InsertAfterRemoveTest0 , ,
70,Tue Sep 26 22:55:00 EDT 2017,100,4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
71,Tue Sep 26 23:00:15 EDT 2017,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
